exp_time|process|stage|trial|role|step|score_0|score_1|choice_set|choice_bonus|initiation|destination|unit_bonus
68.493|exercise|0|3|0|0|11|8|[(0, 0)]|(0, 0)|(2, 1)|(2, 3)|{(0, 0): (-5, 5), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (-7, 7), (0, 4): (-5, 5), (0, 5): (0, 0), (0, 6): (-6, 6), (1, 0): (-7, 7), (1, 1): (-4, 4), (1, 2): (-7, 7), (1, 3): (0, 0), (1, 4): (-7, 7), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-6, 6), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-6, 6), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (-5, 5), (5, 0): (-4, 4), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-4, 4), (5, 5): (-6, 6), (5, 6): (0, 0), (6, 0): (-6, 6), (6, 1): (-6, 6), (6, 2): (-5, 5), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-5, 5), (6, 6): (-5, 5)}
70.631|exercise|0|3|1|11|7|8|[(-7, 7), (-6, 6), (0, 0)]|(-6, 6)|(2, 3)|(2, 2)|{(0, 0): (-5, 5), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (-7, 7), (0, 4): (-5, 5), (0, 5): (0, 0), (0, 6): (-6, 6), (1, 0): (-7, 7), (1, 1): (-4, 4), (1, 2): (-7, 7), (1, 3): (0, 0), (1, 4): (-7, 7), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-6, 6), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-6, 6), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (-5, 5), (5, 0): (-4, 4), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-4, 4), (5, 5): (-6, 6), (5, 6): (0, 0), (6, 0): (-6, 6), (6, 1): (-6, 6), (6, 2): (-5, 5), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-5, 5), (6, 6): (-5, 5)}
74.770|exercise|0|3|0|5|7|14|[(-4, 4), (-5, 5), (0, 0)]|(-5, 5)|(2, 2)|(6, 2)|{(0, 0): (-5, 5), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (-7, 7), (0, 4): (-5, 5), (0, 5): (0, 0), (0, 6): (-6, 6), (1, 0): (-7, 7), (1, 1): (-4, 4), (1, 2): (-7, 7), (1, 3): (0, 0), (1, 4): (-7, 7), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-6, 6), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (-5, 5), (5, 0): (-4, 4), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-4, 4), (5, 5): (-6, 6), (5, 6): (0, 0), (6, 0): (-6, 6), (6, 1): (-6, 6), (6, 2): (-5, 5), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-5, 5), (6, 6): (-5, 5)}
78.808|exercise|0|3|1|-99|12|14|END_OF_TRIAL|END_OF_TRIAL|(6, 2)|(-999, -999)|{(0, 0): (-5, 5), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (-7, 7), (0, 4): (-5, 5), (0, 5): (0, 0), (0, 6): (-6, 6), (1, 0): (-7, 7), (1, 1): (-4, 4), (1, 2): (-7, 7), (1, 3): (0, 0), (1, 4): (-7, 7), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-6, 6), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (-5, 5), (5, 0): (-4, 4), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-4, 4), (5, 5): (-6, 6), (5, 6): (0, 0), (6, 0): (-6, 6), (6, 1): (-6, 6), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-5, 5), (6, 6): (-5, 5)}
85.820|exercise|0|2|0|11|0|0|[(-4, 4), (0, 0), (-7, 7), (-6, 6), (-5, 5)]|(-7, 7)|(3, 3)|(3, 4)|{(0, 0): (-7, 7), (0, 1): (-6, 6), (0, 2): (-5, 5), (0, 3): (-4, 4), (0, 4): (0, 0), (0, 5): (-4, 4), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (-7, 7), (1, 3): (-4, 4), (1, 4): (0, 0), (1, 5): (-6, 6), (1, 6): (-5, 5), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-5, 5), (2, 3): (0, 0), (2, 4): (-7, 7), (2, 5): (-5, 5), (2, 6): (-7, 7), (3, 0): (-7, 7), (3, 1): (-5, 5), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (-7, 7), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (-7, 7), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (0, 0), (5, 0): (-6, 6), (5, 1): (0, 0), (5, 2): (-6, 6), (5, 3): (-6, 6), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (-6, 6), (6, 0): (-6, 6), (6, 1): (-4, 4), (6, 2): (-5, 5), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-4, 4), (6, 6): (0, 0)}
87.638|exercise|0|2|1|-99|7|0|END_OF_TRIAL|END_OF_TRIAL|(3, 4)|(-999, -999)|{(0, 0): (-7, 7), (0, 1): (-6, 6), (0, 2): (-5, 5), (0, 3): (-4, 4), (0, 4): (0, 0), (0, 5): (-4, 4), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (-7, 7), (1, 3): (-4, 4), (1, 4): (0, 0), (1, 5): (-6, 6), (1, 6): (-5, 5), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-5, 5), (2, 3): (0, 0), (2, 4): (-7, 7), (2, 5): (-5, 5), (2, 6): (-7, 7), (3, 0): (-7, 7), (3, 1): (-5, 5), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (0, 0), (4, 1): (-7, 7), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-6, 6), (4, 6): (0, 0), (5, 0): (-6, 6), (5, 1): (0, 0), (5, 2): (-6, 6), (5, 3): (-6, 6), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (-6, 6), (6, 0): (-6, 6), (6, 1): (-4, 4), (6, 2): (-5, 5), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-4, 4), (6, 6): (0, 0)}
188.552|formal|2|10|0|11|0|0|[(-4, 4), (-7, 7), (-6, 6), (0, 0)]|(-7, 7)|(3, 3)|(2, 3)|{(0, 0): (-6, 6), (0, 1): (-7, 7), (0, 2): (-4, 4), (0, 3): (-6, 6), (0, 4): (-7, 7), (0, 5): (-6, 6), (0, 6): (-4, 4), (1, 0): (-6, 6), (1, 1): (-5, 5), (1, 2): (0, 0), (1, 3): (-7, 7), (1, 4): (-5, 5), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (-4, 4), (2, 2): (0, 0), (2, 3): (-7, 7), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-4, 4), (3, 0): (-6, 6), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (-7, 7), (3, 5): (0, 0), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (-6, 6), (4, 3): (-7, 7), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-5, 5), (5, 0): (-7, 7), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-5, 5), (5, 5): (-5, 5), (5, 6): (0, 0), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-6, 6), (6, 4): (-7, 7), (6, 5): (0, 0), (6, 6): (0, 0)}
191.659|formal|2|10|1|4|7|0|[(-4, 4), (0, 0)]|(-4, 4)|(2, 3)|(2, 6)|{(0, 0): (-6, 6), (0, 1): (-7, 7), (0, 2): (-4, 4), (0, 3): (-6, 6), (0, 4): (-7, 7), (0, 5): (-6, 6), (0, 6): (-4, 4), (1, 0): (-6, 6), (1, 1): (-5, 5), (1, 2): (0, 0), (1, 3): (-7, 7), (1, 4): (-5, 5), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (-4, 4), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (-4, 4), (3, 0): (-6, 6), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (-7, 7), (3, 5): (0, 0), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (-6, 6), (4, 3): (-7, 7), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-5, 5), (5, 0): (-7, 7), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-5, 5), (5, 5): (-5, 5), (5, 6): (0, 0), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-6, 6), (6, 4): (-7, 7), (6, 5): (0, 0), (6, 6): (0, 0)}
194.680|formal|2|10|0|-99|7|4|END_OF_TRIAL|END_OF_TRIAL|(2, 6)|(-999, -999)|{(0, 0): (-6, 6), (0, 1): (-7, 7), (0, 2): (-4, 4), (0, 3): (-6, 6), (0, 4): (-7, 7), (0, 5): (-6, 6), (0, 6): (-4, 4), (1, 0): (-6, 6), (1, 1): (-5, 5), (1, 2): (0, 0), (1, 3): (-7, 7), (1, 4): (-5, 5), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (-4, 4), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (-6, 6), (2, 5): (-7, 7), (2, 6): (0, 0), (3, 0): (-6, 6), (3, 1): (0, 0), (3, 2): (-4, 4), (3, 3): (0, 0), (3, 4): (-7, 7), (3, 5): (0, 0), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (-6, 6), (4, 3): (-7, 7), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-5, 5), (5, 0): (-7, 7), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (-5, 5), (5, 5): (-5, 5), (5, 6): (0, 0), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-6, 6), (6, 4): (-7, 7), (6, 5): (0, 0), (6, 6): (0, 0)}
202.033|formal|2|9|1|11|0|0|[(-4, 4), (0, 0), (-7, 7), (-6, 6), (-5, 5)]|(-4, 4)|(3, 3)|(2, 3)|{(0, 0): (-6, 6), (0, 1): (-5, 5), (0, 2): (-7, 7), (0, 3): (-7, 7), (0, 4): (-6, 6), (0, 5): (-6, 6), (0, 6): (-5, 5), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (-4, 4), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (-4, 4), (2, 4): (0, 0), (2, 5): (-7, 7), (2, 6): (-7, 7), (3, 0): (0, 0), (3, 1): (-5, 5), (3, 2): (-7, 7), (3, 3): (0, 0), (3, 4): (-4, 4), (3, 5): (-7, 7), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (-6, 6), (4, 2): (-6, 6), (4, 3): (0, 0), (4, 4): (-6, 6), (4, 5): (-4, 4), (4, 6): (-7, 7), (5, 0): (-5, 5), (5, 1): (-4, 4), (5, 2): (-6, 6), (5, 3): (-5, 5), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (-5, 5), (6, 0): (-6, 6), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-7, 7), (6, 6): (-7, 7)}
204.609|formal|2|9|0|7|0|4|[(-4, 4), (-7, 7), (-5, 5), (0, 0)]|(-7, 7)|(2, 3)|(2, 5)|{(0, 0): (-6, 6), (0, 1): (-5, 5), (0, 2): (-7, 7), (0, 3): (-7, 7), (0, 4): (-6, 6), (0, 5): (-6, 6), (0, 6): (-5, 5), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (-4, 4), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (-7, 7), (2, 6): (-7, 7), (3, 0): (0, 0), (3, 1): (-5, 5), (3, 2): (-7, 7), (3, 3): (0, 0), (3, 4): (-4, 4), (3, 5): (-7, 7), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (-6, 6), (4, 2): (-6, 6), (4, 3): (0, 0), (4, 4): (-6, 6), (4, 5): (-4, 4), (4, 6): (-7, 7), (5, 0): (-5, 5), (5, 1): (-4, 4), (5, 2): (-6, 6), (5, 3): (-5, 5), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (-5, 5), (6, 0): (-6, 6), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-7, 7), (6, 6): (-7, 7)}
206.099|formal|2|9|1|-99|7|4|END_OF_TRIAL|END_OF_TRIAL|(2, 5)|(-999, -999)|{(0, 0): (-6, 6), (0, 1): (-5, 5), (0, 2): (-7, 7), (0, 3): (-7, 7), (0, 4): (-6, 6), (0, 5): (-6, 6), (0, 6): (-5, 5), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (-4, 4), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-7, 7), (3, 0): (0, 0), (3, 1): (-5, 5), (3, 2): (-7, 7), (3, 3): (0, 0), (3, 4): (-4, 4), (3, 5): (-7, 7), (3, 6): (-6, 6), (4, 0): (0, 0), (4, 1): (-6, 6), (4, 2): (-6, 6), (4, 3): (0, 0), (4, 4): (-6, 6), (4, 5): (-4, 4), (4, 6): (-7, 7), (5, 0): (-5, 5), (5, 1): (-4, 4), (5, 2): (-6, 6), (5, 3): (-5, 5), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (-5, 5), (6, 0): (-6, 6), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (-7, 7), (6, 6): (-7, 7)}
212.850|formal|2|11|1|11|0|0|[(-4, 4), (-7, 7), (-6, 6), (0, 0)]|(-6, 6)|(3, 3)|(2, 3)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (-5, 5), (2, 2): (-4, 4), (2, 3): (-6, 6), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (-4, 4), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
216.715|formal|2|11|0|5|0|6|[(-4, 4), (-5, 5), (0, 0)]|(-5, 5)|(2, 3)|(2, 1)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (-5, 5), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (-4, 4), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
220.017|formal|2|11|1|0|5|6|[(0, 0)]|(0, 0)|(2, 1)|(5, 1)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (-4, 4), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
223.036|formal|2|11|0|11|5|3|[(-4, 4), (0, 0), (-7, 7), (-6, 6), (-5, 5)]|(-4, 4)|(5, 1)|(5, 2)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (-4, 4), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
225.655|formal|2|11|1|7|9|3|[(-4, 4), (0, 0), (-7, 7), (-6, 6), (-5, 5)]|(-7, 7)|(5, 2)|(4, 2)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (-7, 7), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
228.486|formal|2|11|0|0|9|10|[(0, 0)]|(0, 0)|(4, 2)|(3, 2)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
231.292|formal|2|11|1|11|5|10|[(-4, 4), (0, 0), (-7, 7), (-6, 6), (-5, 5)]|(-6, 6)|(3, 2)|(3, 4)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (-6, 6), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
233.665|formal|2|11|0|5|5|16|[(-4, 4), (0, 0)]|(0, 0)|(3, 4)|(2, 4)|{(0, 0): (-7, 7), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (-7, 7), (1, 0): (0, 0), (1, 1): (-4, 4), (1, 2): (-4, 4), (1, 3): (-6, 6), (1, 4): (-6, 6), (1, 5): (-7, 7), (1, 6): (-7, 7), (2, 0): (-7, 7), (2, 1): (0, 0), (2, 2): (-4, 4), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-6, 6), (3, 0): (-6, 6), (3, 1): (-4, 4), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (-6, 6), (3, 6): (-7, 7), (4, 0): (-5, 5), (4, 1): (-6, 6), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-5, 5), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (-5, 5), (5, 6): (-6, 6), (6, 0): (-4, 4), (6, 1): (0, 0), (6, 2): (-5, 5), (6, 3): (-7, 7), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (-5, 5)}
