exp_time|process|stage|trial|role|step|score_0|score_1|choice_set|choice_bonus|initiation|destination|unit_bonus
109.179|grid_exercise_2|0|121|1|2|0|0|[(0, 0)]|(0, 0)|(3, 3)|(3, 6)|{(0, 0): (0, 0), (0, 1): (0, 0), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-4, 4), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (0, 0)}
114.991|grid_exercise_2|0|121|0|11|0|-3|[(-4, 4), (0, 0)]|(-4, 4)|(3, 6)|(2, 6)|{(0, 0): (0, 0), (0, 1): (0, 0), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (-4, 4), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (0, 0)}
118.020|grid_exercise_2|0|121|1|7|4|-3|[(-4, 4), (0, 0)]|(-4, 4)|(2, 6)|(4, 6)|{(0, 0): (0, 0), (0, 1): (0, 0), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (0, 0)}
121.877|grid_exercise_2|0|121|0|-1|1|-2|END_OF_TRIAL|END_OF_TRIAL|(4, 6)|(-999, -999)|{(0, 0): (0, 0), (0, 1): (0, 0), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (0, 0), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (0, 0), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (0, 0), (6, 5): (0, 0), (6, 6): (0, 0)}
137.098|grid_exercise_3|0|130|0|11|0|0|[(-6, 6), (-5, 5), (0, 0)]|(-6, 6)|(3, 3)|(4, 3)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (-6, 6), (4, 4): (0, 0), (4, 5): (-7, 7), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (-5, 5), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
140.375|grid_exercise_3|0|130|1|5|6|0|[(-4, 4), (-5, 5), (0, 0)]|(-5, 5)|(4, 3)|(6, 3)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-7, 7), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (-5, 5), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
146.190|grid_exercise_3|0|130|0|0|6|5|[(0, 0)]|(0, 0)|(6, 3)|(4, 3)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-7, 7), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
150.406|grid_exercise_3|0|130|1|11|3|5|[(-4, 4), (-7, 7), (-5, 5), (0, 0)]|(-7, 7)|(4, 3)|(4, 5)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (-7, 7), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
152.641|grid_exercise_3|0|130|0|4|3|12|[(-4, 4), (0, 0)]|(-4, 4)|(4, 5)|(4, 6)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (-4, 4), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
156.041|grid_exercise_3|0|130|1|0|7|12|[(0, 0)]|(0, 0)|(4, 6)|(6, 6)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
158.500|grid_exercise_3|0|130|0|11|7|8|[(-6, 6), (0, 0)]|(-6, 6)|(6, 6)|(6, 4)|{(0, 0): (0, 0), (0, 1): (-7, 7), (0, 2): (0, 0), (0, 3): (0, 0), (0, 4): (0, 0), (0, 5): (0, 0), (0, 6): (0, 0), (1, 0): (0, 0), (1, 1): (0, 0), (1, 2): (0, 0), (1, 3): (0, 0), (1, 4): (0, 0), (1, 5): (0, 0), (1, 6): (0, 0), (2, 0): (0, 0), (2, 1): (0, 0), (2, 2): (0, 0), (2, 3): (-5, 5), (2, 4): (0, 0), (2, 5): (0, 0), (2, 6): (0, 0), (3, 0): (0, 0), (3, 1): (0, 0), (3, 2): (0, 0), (3, 3): (0, 0), (3, 4): (0, 0), (3, 5): (0, 0), (3, 6): (0, 0), (4, 0): (-4, 4), (4, 1): (0, 0), (4, 2): (0, 0), (4, 3): (0, 0), (4, 4): (0, 0), (4, 5): (0, 0), (4, 6): (0, 0), (5, 0): (0, 0), (5, 1): (0, 0), (5, 2): (0, 0), (5, 3): (0, 0), (5, 4): (0, 0), (5, 5): (0, 0), (5, 6): (0, 0), (6, 0): (0, 0), (6, 1): (0, 0), (6, 2): (0, 0), (6, 3): (0, 0), (6, 4): (-6, 6), (6, 5): (0, 0), (6, 6): (0, 0)}
