sys_time,exp_time,exp_num,exp_cfg_A,exp_cfg_B,exp_cfg_C,launch_mode,gender_sub1,age_sub1,gender_sub2,age_sub2,process,stage,trial,init_step,init_role,gone_step,score_0,score_1,#redeem,#wasted,waste_step,#contribution_0, #contribution_1,duration,current_role,choice,notes
2024-10-30_17:52:12,2.900,583,1,1,1,test,Female,0,Female,0,overture,-1,-1,-1,-1,-1,-999,-999,-999,-999,-999,-999,-999,-1.000,-1,null,null
2024-10-30_17:52:27,13.485,583,1,1,1,test,Female,0,Female,0,grid_2,2,8,11,0,1,-3,-7,0,1,7,0,0,11.661,-1,null,null
2024-10-30_17:53:07,53.613,583,1,1,1,test,Female,0,Female,0,grid_2,2,10,11,0,3,-8,-14,2,3,26,1,1,35.676,-1,null,null
2024-10-30_17:53:32,78.398,583,1,1,1,test,Female,0,Female,0,grid_2,2,11,11,1,5,11,7,1,1,1,0,1,20.346,-1,null,null
2024-10-30_17:53:48,95.010,583,1,1,1,test,Female,0,Female,0,grid_2,2,9,11,1,2,-14,-4,1,2,15,1,0,12.165,-1,null,null
2024-10-30_17:53:55,102.235,583,1,1,1,test,Female,0,Female,0,finale,-1,-1,-1,-1,-1,-999,-999,-999,-999,-999,-999,-999,-1.000,-1,null,null
