exp_num,mode,condition_A,condition_B,condition_C,sys_time,exp_time,process_name,block_index,trail_index,duration,actual_stim,choice_0,choice_1,confidence_0,confidence_1,choice_dual,choice_role,harder_role,note
35,2160p_debug,1,1,1,2025-01-09_18:35:38,19.771915500052273,solo_SD,1,0,16.720919200219214,0,1,0,3,-1,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:35:50,31.483320700004697,solo_SD,1,1,11.711016100365669,0,0,0,-6,-4,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:36:02,43.55401250021532,solo_SD,1,2,12.070300200022757,1,1,0,6,-3,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:36:13,54.56272609997541,solo_SD,1,3,11.008059999905527,1,1,0,4,-6,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:36:25,66.68209249991924,solo_SD,1,4,12.118976800236851,0,1,1,5,3,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:36:36,77.71080149989575,solo_SD,1,5,11.028297599870712,1,0,0,-2,-1,null,null,null,null
35,2160p_debug,1,1,1,2025-01-09_18:36:57,98.33021240029484,dual_SD,2,0,15.577689399942756,0,0,0,-5,-2,0,0,0,null
35,2160p_debug,1,1,1,2025-01-09_18:37:19,120.86683630011976,dual_SD,2,1,22.536279499996454,1,1,0,3,-4,1,1,0,null
35,2160p_debug,1,1,1,2025-01-09_18:37:39,140.10136409988627,dual_SD,2,2,19.234176700003445,1,1,0,4,-2,1,1,0,null
35,2160p_debug,1,1,1,2025-01-09_18:37:55,156.15070080012083,dual_SD,2,3,16.04898720001802,0,1,1,4,1,1,0,0,null
35,2160p_debug,1,1,1,2025-01-09_18:38:21,182.8847098001279,dual_SD,2,4,26.733636000193655,0,0,1,-5,6,1,0,0,null
35,2160p_debug,1,1,1,2025-01-09_18:38:39,200.41066349996254,dual_SD,2,5,17.525606099981815,1,0,0,-6,-1,0,0,0,null
