exp_num,disp_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
91,1440p_debug,1,null,null,2025-04-14_16:48:56,34.9177551001776,exercise,neutral,0,0,0,0.75,17.79055180004798,1,1,1,null
