exp_num,disp_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
85,1440p_debug,1,null,null,2025-03-31_09:12:46,36.192209208384156,练习，s2 + n2,neutral,0,0,0,0.75,27.405313666677102,1,0,-1,null
85,1440p_debug,1,null,null,2025-03-31_09:13:04,54.52242241665954,练习，s2 + n2,neutral,0,1,0,0.75,8.148770999978296,0,1,1,null
