exp_num,launch_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
38,2160p_debug,1,null,null,2025-03-27_16:21:32,41.02811549999751,练习，s2 + n2,neutral,0,0,0,0.75,34.388821300002746,1,0,-4,null
38,2160p_debug,1,null,null,2025-03-27_16:21:44,53.1331090000167,练习，s2 + n2,neutral,0,1,0,0.75,4.025388800015207,0,0,-4,null
