exp_num,launch_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
35,2160p_debug,1,null,null,2025-03-27_16:15:01,8.779945699992822,练习，s2 + n2,neutral,0,0,0,0.75,5.154365199996391,1,1,3,null
35,2160p_debug,1,null,null,2025-03-27_16:15:14,21.441339799988782,练习，s2 + n2,neutral,0,1,0,0.75,6.2553550000011455,0,0,-4,null
