exp_num,launch_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
26,2160p_debug,1,null,null,2025-03-27_15:32:06,10.25655839999672,练习，s2 + n2,neutral,0,0,0,0.75,4.620209499989869,1,1,4,null
26,2160p_debug,1,null,null,2025-03-27_15:32:15,20.163020899984986,练习，s2 + n2,neutral,0,1,0,0.75,3.3582844999909867,0,1,5,null
