exp_num,launch_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
43,2160p_debug,1,null,null,2025-03-27_16:34:02,21.2258434999967,练习，s2 + n2,neutral,0,0,0,0.75,14.013835499994457,0,0,-4,null
43,2160p_debug,1,null,null,2025-03-27_16:34:11,30.286660500016296,练习，s2 + n2,neutral,0,1,0,0.75,2.6018565999984276,1,0,-4,null
