exp_num,launch_mode,manip_order,condition_B,condition_C,sys_time,exp_time,process_name,lure,block_index,trial_index,stim_index,duration,rt,sn,choice,confidence,note
31,2160p_debug,1,null,null,2025-03-27_15:51:20,14.058600000018487,练习，s2 + n2,neutral,0,0,0,0.75,6.268414600024698,0,0,-5,null
31,2160p_debug,1,null,null,2025-03-27_15:51:28,22.841692000016337,练习，s2 + n2,neutral,0,1,0,0.75,2.823805399995763,1,0,-2,null
