exp_num,mode,condition_A,condition_B,condition_C,sys_time,exp_time,process_name,STAGE_index,trial_index,duration,total_token,multiply,contribution_0,contribution_1,note
18,1440p_flscr,2,1,1,2024-11-25_11:26:28,1471.7561322001275,trial_PGG,0,0,14.681,10,0.75,5,5,None
18,1440p_flscr,2,1,1,2024-11-25_11:29:11,1634.6148699000478,trial_PGG,1,0,23.822,10,0.75,7,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:29:37,1660.731577300001,trial_PGG,1,1,16.045,10,0.75,8,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:30:02,1686.1833683000877,trial_PGG,1,2,15.378,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:30:25,1709.048845600104,trial_PGG,1,3,12.790,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:30:48,1732.3529328999575,trial_PGG,1,4,13.239,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:31:11,1754.6359143001027,trial_PGG,1,5,12.217,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:31:40,1784.3459620000795,trial_PGG,1,6,19.643,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:32:04,1808.269339099992,trial_PGG,1,7,13.857,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:32:28,1832.2395764000248,trial_PGG,1,8,13.906,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:32:48,1851.8609095001593,trial_PGG,1,9,9.554,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:33:15,1878.5904681000393,trial_PGG,1,10,16.665,10,0.75,10,10,None
18,1440p_flscr,2,1,1,2024-11-25_11:33:37,1901.4013353001792,trial_PGG,1,11,12.746,10,0.75,10,10,None
